"CodFam","TipIns","AñoInd","MesInd","BCVInd"
"03","2","1995","5","0"
"01","3","1995","5","0"
"06","1","1995","6","3346,3"
"08","1","1995","6","2180,4"
"21","1","1995","6","3037,6"
"25","1","1995","6","0"
"01","2","1995","6","0"
"02","2","1995","6","0"
"03","2","1995","6","0"
"01","3","1995","6","0"
"06","1","1995","7","3442"
"08","1","1995","7","2529"
"21","1","1995","7","3037,6"
"25","1","1995","7","0"
"01","2","1995","7","0"
"02","2","1995","7","0"
"03","2","1995","7","0"
"01","3","1995","7","0"
"06","1","1995","8","3442"
"08","1","1995","8","2529"
"21","1","1995","8","3037,6"
"25","1","1995","8","0"
"01","2","1995","8","0"
"02","2","1995","8","0"
"03","2","1995","8","0"
"01","3","1995","8","0"
"06","1","1995","9","3464,7"
"08","1","1995","9","2529"
"21","1","1995","9","3037,6"
"25","1","1995","9","0"
"01","2","1995","9","0"
"02","2","1995","9","0"
"03","2","1995","9","0"
"01","3","1995","9","0"
"06","1","1995","10","3464,7"
"08","1","1995","10","2710,8"
"21","1","1995","10","3037,6"
"25","1","1995","10","0"
"01","2","1995","10","0"
"02","2","1995","10","0"
"03","2","1995","10","0"
"01","3","1995","10","0"
"06","1","1995","11","3493,5"
"08","1","1995","11","2710,8"
"21","1","1995","11","3037,6"
"25","1","1995","11","0"
"01","2","1995","11","0"
"02","2","1995","11","0"
"03","2","1995","11","0"
"01","3","1995","11","0"
"06","1","1995","12","3493,5"
"08","1","1995","12","2710,8"
"21","1","1995","12","3620"
"25","1","1995","12","0"
"01","2","1995","12","0"
"02","2","1995","12","0"
"03","2","1995","12","0"
"01","3","1995","12","0"
"06","1","1996","1","5110,6"
"08","1","1996","1","3990,8"
"21","1","1996","1","3540,8"
"25","1","1996","1","0"
"06","1","1996","2","5110,6"
"08","1","1996","2","3990,8"
"21","1","1996","2","4403,3"
"25","1","1996","2","0"
"06","1","1996","3","5472,9"
"08","1","1996","3","3990,8"
"21","1","1996","3","4705,4"
"25","1","1996","3","0"
"06","1","1996","4","5692,9"
"08","1","1996","4","3990,8"
"21","1","1996","4","6117"
"25","1","1996","4","0"
"06","1","1996","5","0"
"08","1","1996","5","0"
"21","1","1996","5","0"
"25","1","1996","5","0"
"06","1","1996","6","0"
"08","1","1996","6","0"
"21","1","1996","6","0"
"25","1","1996","6","0"
"06","1","1996","7","0"
"08","1","1996","7","0"
"21","1","1996","7","0"
"25","1","1996","7","0"
"06","1","1996","8","0"
"08","1","1996","8","0"
"21","1","1996","8","0"
"25","1","1996","8","0"
"06","1","1996","9","0"
"08","1","1996","9","0"
"21","1","1996","9","0"
"25","1","1996","9","0"
"06","1","1996","10","0"
"08","1","1996","10","0"
"21","1","1996","10","0"
"25","1","1996","10","0"
"06","1","1996","11","0"
"08","1","1996","11","0"
"21","1","1996","11","0"
"25","1","1996","11","0"
"06","1","1996","12","0"
"08","1","1996","12","0"
"21","1","1996","12","0"
"25","1","1996","12","0"
"06","1","1997","1","0"
"08","1","1997","1","0"
"21","1","1997","1","0"
"25","1","1997","1","0"
"06","1","1997","2","0"
"08","1","1997","2","0"
"21","1","1997","2","0"
"25","1","1997","2","0"
"06","1","1997","3","0"
"08","1","1997","3","0"
"21","1","1997","3","0"
"25","1","1997","3","0"
"06","1","1997","4","0"
"08","1","1997","4","0"
"21","1","1997","4","0"
"25","1","1997","4","0"
"06","1","1997","5","0"
"08","1","1997","5","0"
"21","1","1997","5","0"
"25","1","1997","5","0"
"06","1","1997","6","0"
"08","1","1997","6","0"
"21","1","1997","6","0"
"25","1","1997","6","0"
"06","1","1997","7","0"
"08","1","1997","7","0"
"21","1","1997","7","0"
"25","1","1997","7","0"
"06","1","1997","8","0"
"08","1","1997","8","0"
"21","1","1997","8","0"
"25","1","1997","8","0"
"06","1","1997","9","0"
"08","1","1997","9","0"
"21","1","1997","9","0"
"25","1","1997","9","0"
"06","1","1997","10","0"
"08","1","1997","10","0"
"21","1","1997","10","0"
"25","1","1997","10","0"
"06","1","1997","11","0"
"08","1","1997","11","0"
"21","1","1997","11","0"
"25","1","1997","11","0"
"06","1","1997","12","0"
"08","1","1997","12","0"
"21","1","1997","12","0"
"06","1","1998","1","0"
"08","1","1998","1","0"
"21","1","1998","1","0"
"25","1","1998","1","0"
"06","1","1998","2","0"
"08","1","1998","2","0"
"21","1","1998","2","0"
"25","1","1998","2","0"
"06","1","1998","3","0"
"08","1","1998","3","0"
"21","1","1998","3","0"
"25","1","1998","3","0"
"06","1","1998","4","0"
"08","1","1998","4","0"
"21","1","1998","4","0"
"25","1","1998","4","0"
"06","1","1998","5","0"
"08","1","1998","5","0"
"21","1","1998","5","0"
"25","1","1998","5","0"
"06","1","1998","6","0"
"08","1","1998","6","0"
"21","1","1998","6","0"
"25","1","1998","6","0"
"06","1","1998","7","0"
"08","1","1998","7","0"
"21","1","1998","7","0"
"25","1","1998","7","0"
"06","1","1998","8","0"
"08","1","1998","8","0"
"21","1","1998","8","0"
"25","1","1998","8","0"
"06","1","1998","9","0"
"08","1","1998","9","0"
"21","1","1998","9","0"
"25","1","1998","9","0"
"06","1","1998","10","0"
"08","1","1998","10","0"
"21","1","1998","10","0"
"25","1","1998","10","0"
"06","1","1998","11","0"
"08","1","1998","11","0"
"21","1","1998","11","0"
"25","1","1998","11","0"
"06","1","1998","12","0"
"08","1","1998","12","0"
"21","1","1998","12","0"
"25","1","1998","12","0"
"06","1","1999","1","0"
"08","1","1999","1","0"
"21","1","1999","1","0"
"25","1","1999","1","0"
"06","1","1999","2","0"
"08","1","1999","2","0"
"21","1","1999","2","0"
"25","1","1999","2","0"
"06","1","1999","3","0"
"08","1","1999","3","0"
"21","1","1999","3","0"
"25","1","1999","3","0"
"06","1","1999","4","0"
"08","1","1999","4","0"
"21","1","1999","4","0"
"25","1","1999","4","0"
"06","1","1999","5","0"
"08","1","1999","5","0"
"21","1","1999","5","0"
"25","1","1999","5","0"
"06","1","1999","6","0"
"08","1","1999","6","0"
"21","1","1999","6","0"
"25","1","1999","6","0"
"06","1","1999","7","0"
"08","1","1999","7","0"
"21","1","1999","7","0"
"25","1","1999","7","0"
"06","1","1999","8","0"
"08","1","1999","8","0"
"21","1","1999","8","0"
"25","1","1999","8","0"
"06","1","1999","9","0"
"08","1","1999","9","0"
"21","1","1999","9","0"
"25","1","1999","9","0"
"06","1","1999","10","0"
"08","1","1999","10","0"
"21","1","1999","10","0"
"25","1","1999","10","0"
"06","1","1999","11","0"
"08","1","1999","11","0"
"21","1","1999","11","0"
"25","1","1999","11","0"
"06","1","1999","12","0"
"08","1","1999","12","0"
"21","1","1999","12","0"
"25","1","1999","12","0"
"06","1","2000","1","0"
"08","1","2000","1","0"
"21","1","2000","1","0"
"25","1","2000","1","0"
"06","1","2000","2","0"
"08","1","2000","2","0"
"21","1","2000","2","0"
"25","1","2000","2","0"
"06","1","2000","3","0"
"08","1","2000","3","0"
"21","1","2000","3","0"
"25","1","2000","3","0"
"06","1","2000","4","0"
"08","1","2000","4","0"
"21","1","2000","4","0"
"25","1","2000","4","0"
"06","1","2000","5","0"
"08","1","2000","5","0"
"21","1","2000","5","0"
"25","1","2000","5","0"
"06","1","2000","6","0"
"08","1","2000","6","0"
"21","1","2000","6","0"
"25","1","2000","6","0"
"06","1","2000","7","0"
"08","1","2000","7","0"
"21","1","2000","7","0"
"25","1","2000","7","0"
"06","1","2000","8","0"
"08","1","2000","8","0"
"21","1","2000","8","0"
"25","1","2000","8","0"
"06","1","2000","9","0"
"08","1","2000","9","0"
"21","1","2000","9","0"
"25","1","2000","9","0"
"06","1","2000","10","0"
"08","1","2000","10","0"
"21","1","2000","10","0"
"25","1","2000","10","0"
"06","1","2000","11","0"
"08","1","2000","11","0"
"21","1","2000","11","0"
"25","1","2000","11","0"
"06","1","2000","12","0"
"08","1","2000","12","0"
"21","1","2000","12","0"
"25","1","2000","12","0"
"00","1","2001","1","0"
"00","1","2001","2","0"
"00","1","2001","3","0"
"00","1","2001","4","0"
"00","1","2001","5","0"
"00","1","2001","6","0"
"00","1","2001","7","0"
"00","1","2001","8","0"
"00","1","2001","9","0"
"00","1","2001","10","0"
"00","1","2001","11","0"
"00","1","2001","12","0"
"00","1","2002","1","0"
"00","1","2002","2","0"
"00","1","2002","3","0"
"00","1","2002","4","0"
"00","1","2002","5","0"
"00","1","2002","6","0"
"00","1","2002","7","0"
"00","1","2002","8","0"
"00","1","2002","9","0"
"00","1","2002","10","0"
"00","1","2002","11","0"
"00","1","2002","12","0"
"00","1","2003","1","0"
"00","1","2003","2","0"
"00","1","2003","3","0"
"00","1","2003","4","0"
"00","1","2003","5","0"
"00","1","2003","6","0"
"00","1","2003","7","0"
"00","1","2003","8","0"
"00","1","2003","9","0"
"00","1","2003","10","0"
"00","1","2003","11","0"
"00","1","2003","12","0"
"00","1","2004","1","0"
"00","1","2004","2","0"
"00","1","2004","3","0"
"00","1","2004","4","0"
"00","1","2004","5","0"
"00","1","2004","6","0"
"00","1","2004","7","0"
"00","1","2004","8","0"
"00","1","2004","9","0"
"00","1","2004","10","0"
"00","1","2004","11","0"
"00","1","2004","12","0"
"00","1","2005","1","0"
"00","1","2005","2","0"
"00","1","2005","3","0"
"00","1","2005","4","0"
"00","1","2005","5","0"
"00","1","2005","6","0"
"00","1","2005","7","0"
"00","1","2005","8","0"
"00","1","2005","9","0"
"00","1","2005","10","0"
"00","1","2005","11","0"
"00","1","2005","12","0"
"00","1","2006","1","0"
"00","1","2006","2","0"
"00","1","2006","3","0"
"00","1","2006","4","0"
"00","1","2006","5","0"
"00","1","2006","6","0"
"00","1","2006","7","0"
"00","1","2006","8","0"
"00","1","2006","9","0"
"00","1","2006","10","0"
"00","1","2006","11","0"
"00","1","2006","12","0"
"00","1","2007","1","0"
"00","1","2007","2","0"
"00","1","2007","3","0"
"00","1","2007","4","0"
"00","1","2007","5","0"
"00","1","2007","6","0"
"00","1","2007","7","0"
"00","1","2007","8","0"
"00","1","2007","9","0"
"00","1","2007","10","0"
"00","1","2007","11","0"
"00","1","2007","12","0"
"00","2","2001","1","0"
"00","2","2001","2","0"
"00","2","2001","3","0"
"00","2","2001","4","0"
"00","2","2001","5","0"
"00","2","2001","6","0"
"00","2","2001","7","0"
"00","2","2001","8","0"
"00","2","2001","9","0"
"00","2","2001","10","0"
"00","2","2001","11","0"
"00","2","2001","12","0"
"00","2","2002","1","0"
"00","2","2002","2","0"
"00","2","2002","3","0"
"00","2","2002","4","0"
"00","2","2002","5","0"
"00","2","2002","6","0"
"00","2","2002","7","0"
"00","2","2002","8","0"
"00","2","2002","9","0"
"00","2","2002","10","0"
"00","2","2002","11","0"
"00","2","2002","12","0"
"00","2","2003","1","0"
"00","2","2003","2","0"
"00","2","2003","3","0"
"00","2","2003","4","0"
"00","2","2003","5","0"
"00","2","2003","6","0"
"00","2","2003","7","0"
"00","2","2003","8","0"
"00","2","2003","9","0"
"00","2","2003","10","0"
"00","2","2003","11","0"
"00","2","2003","12","0"
"00","2","2004","1","0"
"00","2","2004","2","0"
"00","2","2004","3","0"
"00","2","2004","4","0"
"00","2","2004","5","0"
"00","2","2004","6","0"
"00","2","2004","7","0"
"00","2","2004","8","0"
"00","2","2004","9","0"
"00","2","2004","10","0"
"00","2","2004","11","0"
"00","2","2004","12","0"
"00","2","2005","1","0"
"00","2","2005","2","0"
"00","2","2005","3","0"
"00","2","2005","4","0"
"00","2","2005","5","0"
"00","2","2005","6","0"
"00","2","2005","7","0"
"00","2","2005","8","0"
"00","2","2005","9","0"
"00","2","2005","10","0"
"00","2","2005","11","0"
"00","2","2005","12","0"
"00","2","2006","1","0"
"00","2","2006","2","0"
"00","2","2006","3","0"
"00","2","2006","4","0"
"00","2","2006","5","0"
"00","2","2006","6","0"
"00","2","2006","7","0"
"00","2","2006","8","0"
"00","2","2006","9","0"
"00","2","2006","10","0"
"00","2","2006","11","0"
"00","2","2006","12","0"
"00","2","2007","1","0"
"00","2","2007","2","0"
"00","2","2007","3","0"
"00","2","2007","4","0"
"00","2","2007","5","0"
"00","2","2007","6","0"
"00","2","2007","7","0"
"00","2","2007","8","0"
"00","2","2007","9","0"
"00","2","2007","10","0"
"00","2","2007","11","0"
"00","2","2007","12","0"
"00","3","2001","1","0"
"00","3","2001","2","0"
"00","3","2001","3","0"
"00","3","2001","4","0"
"00","3","2001","5","0"
"00","3","2001","6","0"
"00","3","2001","7","0"
"00","3","2001","8","0"
"00","3","2001","9","0"
"00","3","2001","10","0"
"00","3","2001","11","0"
"00","3","2001","12","0"
"00","3","2002","1","0"
"00","3","2002","2","0"
"00","3","2002","3","0"
"00","3","2002","4","0"
"00","3","2002","5","0"
"00","3","2002","6","0"
"00","3","2002","7","0"
"00","3","2002","8","0"
"00","3","2002","9","0"
"00","3","2002","10","0"
"00","3","2002","11","0"
"00","3","2002","12","0"
"00","3","2003","1","0"
"00","3","2003","2","0"
"00","3","2003","3","0"
"00","3","2003","4","0"
"00","3","2003","5","0"
"00","3","2003","6","0"
"00","3","2003","7","0"
"00","3","2003","8","0"
"00","3","2003","9","0"
"00","3","2003","10","0"
"00","3","2003","11","0"
"00","3","2003","12","0"
"00","3","2004","1","0"
"00","3","2004","2","0"
"00","3","2004","3","0"
"00","3","2004","4","0"
"00","3","2004","5","0"
"00","3","2004","6","0"
"00","3","2004","7","0"
"00","3","2004","8","0"
"00","3","2004","9","0"
"00","3","2004","10","0"
"00","3","2004","11","0"
"00","3","2004","12","0"
"00","3","2005","1","0"
"00","3","2005","2","0"
"00","3","2005","3","0"
"00","3","2005","4","0"
"00","3","2005","5","0"
"00","3","2005","6","0"
"00","3","2005","7","0"
"00","3","2005","8","0"
"00","3","2005","9","0"
"00","3","2005","10","0"
"00","3","2005","11","0"
"00","3","2005","12","0"
"00","3","2006","1","0"
"00","3","2006","2","0"
"00","3","2006","3","0"
"00","3","2006","4","0"
"00","3","2006","5","0"
"00","3","2006","6","0"
"00","3","2006","7","0"
"00","3","2006","8","0"
"00","3","2006","9","0"
"00","3","2006","10","0"
"00","3","2006","11","0"
"00","3","2006","12","0"
"00","3","2007","1","0"
"00","3","2007","2","0"
"00","3","2007","3","0"
"00","3","2007","4","0"
"00","3","2007","5","0"
"00","3","2007","6","0"
"00","3","2007","7","0"
"00","3","2007","8","0"
"00","3","2007","9","0"
"00","3","2007","10","0"
"00","3","2007","11","0"
"00","3","2007","12","0"
"01","1","2003","2","0"
"01","1","2003","3","0"
"01","1","2003","4","0"
"01","1","2003","5","0"
"01","1","2003","6","0"
"01","1","2003","7","0"
"01","1","2003","8","0"
"01","1","2003","9","0"
"01","1","2003","10","0"
"01","1","2003","11","0"
"01","1","2003","12","0"
"01","1","2004","1","0"
"01","1","2004","2","0"
"01","1","2004","3","0"
"01","1","2004","4","0"
"01","1","2004","5","0"
"01","1","2004","6","0"
"01","1","2004","7","0"
"01","1","2004","8","0"
"01","1","2004","9","0"
"01","1","2004","10","0"
"01","1","2004","11","0"
"01","1","2004","12","0"
"01","1","2005","1","0"
"01","1","2005","2","0"
"01","1","2005","3","0"
"01","1","2005","4","0"
"01","1","2005","5","0"
"01","1","2005","6","0"
"01","1","2005","7","0"
"01","1","2005","8","0"
"01","1","2005","9","0"
"01","1","2005","10","0"
"01","1","2005","11","0"
"01","1","2005","12","0"
"01","1","2006","1","0"
"01","1","2006","2","0"
"01","1","2006","3","0"
"01","1","2006","4","0"
"01","1","2006","5","0"
"01","1","2006","6","0"
"01","1","2006","7","0"
"01","1","2006","8","0"
"01","1","2006","9","0"
"01","1","2006","10","0"
"01","1","2006","11","0"
"01","1","2006","12","0"
"01","1","2007","1","0"
"01","1","2007","2","0"
"01","1","2007","3","0"
"01","1","2007","4","0"
"01","1","2007","5","0"
"01","1","2007","6","0"
"01","1","2007","7","0"
"01","1","2007","8","0"
"01","1","2007","9","0"
"01","1","2007","10","0"
"01","1","2007","11","0"
"01","1","2007","12","0"
"02","1","2003","2","0"
"02","1","2003","3","0"
"02","1","2003","4","0"
"02","1","2003","5","0"
"02","1","2003","6","0"
"02","1","2003","7","0"
"02","1","2003","8","0"
"02","1","2003","9","0"
"02","1","2003","10","0"
"02","1","2003","11","0"
"02","1","2003","12","0"
"02","1","2004","1","0"
"02","1","2004","2","0"
"02","1","2004","3","0"
"02","1","2004","4","0"
"02","1","2004","5","0"
"02","1","2004","6","0"
"02","1","2004","7","0"
"02","1","2004","8","0"
"02","1","2004","9","0"
"02","1","2004","10","0"
"02","1","2004","11","0"
"02","1","2004","12","0"
"02","1","2005","1","0"
"02","1","2005","2","0"
"02","1","2005","3","0"
"02","1","2005","4","0"
"02","1","2005","5","0"
"02","1","2005","6","0"
"02","1","2005","7","0"
"02","1","2005","8","0"
"02","1","2005","9","0"
"02","1","2005","10","0"
"02","1","2005","11","0"
"02","1","2005","12","0"
"02","1","2006","1","0"
"02","1","2006","2","0"
"02","1","2006","3","0"
"02","1","2006","4","0"
"02","1","2006","5","0"
"02","1","2006","6","0"
"02","1","2006","7","0"
"02","1","2006","8","0"
"02","1","2006","9","0"
"02","1","2006","10","0"
"02","1","2006","11","0"
"02","1","2006","12","0"
"02","1","2007","1","0"
"02","1","2007","2","0"
"02","1","2007","3","0"
"02","1","2007","4","0"
"02","1","2007","5","0"
"02","1","2007","6","0"
"02","1","2007","7","0"
"02","1","2007","8","0"
"02","1","2007","9","0"
"02","1","2007","10","0"
"02","1","2007","11","0"
"02","1","2007","12","0"
"03","1","2003","2","0"
"03","1","2003","3","0"
"03","1","2003","4","0"
"03","1","2003","5","0"
"03","1","2003","6","0"
"03","1","2003","7","0"
"03","1","2003","8","0"
"03","1","2003","9","0"
"03","1","2003","10","0"
"03","1","2003","11","0"
"03","1","2003","12","0"
"03","1","2004","1","0"
"03","1","2004","2","0"
"03","1","2004","3","0"
"03","1","2004","4","0"
"03","1","2004","5","0"
"03","1","2004","6","0"
"03","1","2004","7","0"
"03","1","2004","8","0"
"03","1","2004","9","0"
"03","1","2004","10","0"
"03","1","2004","11","0"
"03","1","2004","12","0"
"03","1","2005","1","0"
"03","1","2005","2","0"
"03","1","2005","3","0"
"03","1","2005","4","0"
"03","1","2005","5","0"
"03","1","2005","6","0"
"03","1","2005","7","0"
"03","1","2005","8","0"
"03","1","2005","9","0"
"03","1","2005","10","0"
"03","1","2005","11","0"
"03","1","2005","12","0"
"03","1","2006","1","0"
"03","1","2006","2","0"
"03","1","2006","3","0"
"03","1","2006","4","0"
"03","1","2006","5","0"
"03","1","2006","6","0"
"03","1","2006","7","0"
"03","1","2006","8","0"
"03","1","2006","9","0"
"03","1","2006","10","0"
"03","1","2006","11","0"
"03","1","2006","12","0"
"03","1","2007","1","0"
"03","1","2007","2","0"
"03","1","2007","3","0"
"03","1","2007","4","0"
"03","1","2007","5","0"
"03","1","2007","6","0"
"03","1","2007","7","0"
"03","1","2007","8","0"
"03","1","2007","9","0"
"03","1","2007","10","0"
"03","1","2007","11","0"
"03","1","2007","12","0"
"04","1","2003","2","0"
"04","1","2003","3","0"
"04","1","2003","4","0"
"04","1","2003","5","0"
"04","1","2003","6","0"
"04","1","2003","7","0"
"04","1","2003","8","0"
"04","1","2003","9","0"
"04","1","2003","10","0"
"04","1","2003","11","0"
"04","1","2003","12","0"
"04","1","2004","1","0"
"04","1","2004","2","0"
"04","1","2004","3","0"
"04","1","2004","4","0"
"04","1","2004","5","0"
"04","1","2004","6","0"
"04","1","2004","7","0"
"04","1","2004","8","0"
"04","1","2004","9","0"
"04","1","2004","10","0"
"04","1","2004","11","0"
"04","1","2004","12","0"
"04","1","2005","1","0"
"04","1","2005","2","0"
"04","1","2005","3","0"
"04","1","2005","4","0"
"04","1","2005","5","0"
